"inicio_del_intervalo","fin_del_intervalo","intervalo_completo","tipo_de_medios","abandono_no_rapido","abandono_rapido","cumplen_el_sla","contestadas","porcentaje_de_contestadas","abandonadas","porcentaje_de_abandono","velocidad_media_de_respuesta","porcentaje_nivel_de_servicio","porcentaje_del_objetivo_del_nivel_de_servicio","espera_media","manejo_medio","conversacion_media","tiempo_medio_de_trabajo_despues_de_llamada","created_at"
"19/09/25 12:00","19/09/25 12:30",VERDADERO,voz,0.0,0.0,61.0,67.0,1.0,0.0,0.0,"00:00:03.654",0.91044776119403,0.0,"00:00:03.654","00:05:34.568","00:04:24.437","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 12:30","19/09/25 13:00",VERDADERO,voz,1.0,1.0,55.0,61.0,0.98387096774194,2.0,0.032258064516129,"00:00:04.237",0.87301587301587,0.0,"00:00:04.455","00:06:21.050","00:04:46.720","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 13:00","19/09/25 13:30",VERDADERO,voz,0.0,0.0,54.0,62.0,1.0,0.0,0.0,"00:00:06.599",0.87096774193548,0.0,"00:00:06.599","00:05:16.388","00:03:57.399","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 13:30","19/09/25 14:00",VERDADERO,voz,0.0,0.0,52.0,52.0,1.0,0.0,0.0,"00:00:00.460",1.0,0.0,"00:00:00.460","00:04:59.614","00:04:15.762","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 14:00","19/09/25 14:30",VERDADERO,voz,0.0,0.0,44.0,45.0,1.0,0.0,0.0,"00:00:01.956",0.97777777777778,0.0,"00:00:01.956","00:04:42.947","00:03:44.079","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 14:30","19/09/25 15:00",VERDADERO,voz,0.0,1.0,50.0,50.0,0.98039215686275,1.0,0.019607843137255,"00:00:00.493",0.98039215686275,0.0,"00:00:00.487","00:07:10.388","00:05:34.280","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 15:00","19/09/25 15:30",VERDADERO,voz,17.0,0.0,13.0,43.0,0.55844155844156,17.0,0.22077922077922,"00:01:06.073",0.21666666666667,0.0,"00:01:20.642","00:05:59.579","00:04:52.243","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 15:30","19/09/25 16:00",VERDADERO,voz,3.0,2.0,33.0,50.0,0.94339622641509,5.0,0.094339622641509,"00:00:25.698",0.6,0.0,"00:00:28.915","00:05:12.680","00:04:02.076","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 16:00","19/09/25 16:30",VERDADERO,voz,8.0,0.0,19.0,51.0,0.80952380952381,8.0,0.12698412698413,"00:01:14.457",0.32203389830508,0.0,"00:01:19.167","00:05:25.635","00:04:21.902","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 16:30","19/09/25 17:00",VERDADERO,voz,0.0,1.0,32.0,40.0,0.95238095238095,1.0,0.023809523809524,"00:00:15.644",0.78048780487805,0.0,"00:00:16.157","00:06:09.904","00:04:44.265","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 17:00","19/09/25 17:30",VERDADERO,voz,3.0,1.0,26.0,54.0,0.91525423728814,4.0,0.067796610169492,"00:00:31.833",0.44827586206897,0.0,"00:00:35.507","00:05:46.523","00:04:32.247","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 17:30","19/09/25 18:00",VERDADERO,voz,2.0,1.0,43.0,51.0,0.94444444444444,3.0,0.055555555555556,"00:00:10.180",0.7962962962963,0.0,"00:00:11.451","00:05:48.592","00:04:38.190","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 18:00","19/09/25 18:30",VERDADERO,voz,6.0,0.0,9.0,27.0,0.50943396226415,6.0,0.11320754716981,"00:01:51.557",0.27272727272727,0.0,"00:02:01.755","00:05:26.786","00:04:46.449","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 18:30","19/09/25 19:00",VERDADERO,voz,12.0,1.0,1.0,22.0,0.55,13.0,0.325,"00:02:24.597",0.028571428571429,0.0,"00:02:03.524","00:06:50.408","00:05:51.510","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 19:00","19/09/25 19:30",VERDADERO,voz,20.0,1.0,0.0,12.0,0.22222222222222,21.0,0.38888888888889,"00:03:05.199",0.0,0.0,"00:02:53.963","00:05:58.359","00:04:47.445","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 19:30","19/09/25 20:00",VERDADERO,voz,17.0,0.0,0.0,4.0,0.10810810810811,17.0,0.45945945945946,"00:16:44.788",0.0,0.0,"00:05:04.214","00:05:43.531","00:04:54.902","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 20:00","19/09/25 20:30",VERDADERO,voz,18.0,1.0,1.0,5.0,0.125,19.0,0.475,"00:10:10.970",0.041666666666667,0.0,"00:04:05.124","00:03:55.915","00:03:14.572","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 20:30","19/09/25 21:00",VERDADERO,voz,11.0,0.0,3.0,10.0,0.3448275862069,11.0,0.37931034482759,"00:02:59.194",0.14285714285714,0.0,"00:02:50.126","00:04:42.989","00:04:15.771","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 21:00","19/09/25 21:30",VERDADERO,voz,0.0,0.0,12.0,14.0,1.0769230769231,0.0,0.0,"00:00:28.226",0.85714285714286,0.0,"00:00:28.226","00:04:30.937","00:03:51.644","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 21:30","19/09/25 22:00",VERDADERO,voz,0.0,0.0,12.0,12.0,1.0,0.0,0.0,"00:00:00.431",1.0,0.0,"00:00:00.431","00:04:26.535","00:04:11.869","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 22:00","19/09/25 22:30",VERDADERO,voz,0.0,0.0,6.0,6.0,1.0,0.0,0.0,"00:00:00.458",1.0,0.0,"00:00:00.458","00:06:31.903","00:06:18.522","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 22:30","19/09/25 23:00",VERDADERO,voz,0.0,0.0,9.0,9.0,1.0,0.0,0.0,"00:00:00.463",1.0,0.0,"00:00:00.463","00:04:22.928","00:04:14.018","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 23:00","19/09/25 23:30",VERDADERO,voz,0.0,0.0,4.0,4.0,1.0,0.0,0.0,"00:00:00.414",1.0,0.0,"00:00:00.414","00:04:11.038","00:03:48.051","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 23:30","20/09/25 00:00",VERDADERO,voz,0.0,0.0,3.0,3.0,1.0,0.0,0.0,"00:00:00.456",1.0,0.0,"00:00:00.456","00:01:43.740","00:01:40.740","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 00:00","20/09/25 00:30",VERDADERO,voz,0.0,0.0,4.0,6.0,1.0,0.0,0.0,"00:00:14.543",0.66666666666667,0.0,"00:00:14.543","00:01:26.713","00:01:23.713","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 00:30","20/09/25 01:00",VERDADERO,voz,0.0,0.0,3.0,3.0,1.0,0.0,0.0,"00:00:00.404",1.0,0.0,"00:00:00.404","00:02:51.984","00:02:40.675","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 01:00","20/09/25 01:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"20/09/25 01:30","20/09/25 02:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"00:02:10.091","","","",2025-10-03 13:11:49.000
"20/09/25 02:00","20/09/25 02:30",VERDADERO,voz,0.0,0.0,3.0,3.0,1.0,0.0,0.0,"00:00:01.153",1.0,0.0,"00:00:01.153","00:02:03.560","00:01:53.343","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 02:30","20/09/25 03:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"20/09/25 03:00","20/09/25 03:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"20/09/25 03:30","20/09/25 04:00",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.596",1.0,0.0,"00:00:00.596","00:03:54.349","00:02:53.610","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 04:00","20/09/25 04:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"20/09/25 04:30","20/09/25 05:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"20/09/25 05:00","20/09/25 05:30",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.372",1.0,0.0,"00:00:00.372","00:04:43.216","00:04:40.216","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 05:30","20/09/25 06:00",VERDADERO,voz,0.0,0.0,2.0,2.0,1.0,0.0,0.0,"00:00:00.359",1.0,0.0,"00:00:00.359","00:02:02.803","00:01:59.803","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 06:00","20/09/25 06:30",VERDADERO,voz,0.0,0.0,5.0,5.0,1.0,0.0,0.0,"00:00:00.565",1.0,0.0,"00:00:00.565","00:02:40.102","00:02:37.102","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 06:30","20/09/25 07:00",VERDADERO,voz,0.0,0.0,2.0,5.0,0.83333333333333,0.0,0.0,"00:00:30.930",0.4,0.0,"00:00:30.930","00:04:58.751","00:04:18.855","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 07:00","20/09/25 07:30",VERDADERO,voz,0.0,1.0,11.0,13.0,0.92857142857143,1.0,0.071428571428571,"00:00:09.050",0.78571428571429,0.0,"00:00:15.460","00:04:33.534","00:04:49.317","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 07:30","20/09/25 08:00",VERDADERO,voz,0.0,0.0,11.0,12.0,1.0,0.0,0.0,"00:00:02.274",0.91666666666667,0.0,"00:00:02.274","00:04:19.532","00:03:53.375","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 08:00","20/09/25 08:30",VERDADERO,voz,4.0,0.0,13.0,18.0,0.81818181818182,4.0,0.18181818181818,"00:00:15.293",0.59090909090909,0.0,"00:00:26.688","00:06:20.415","00:05:22.320","00:00:03.000",2025-10-03 13:11:49.000
"13/10/2025 04:30","13/10/2025 05:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-17 11:11:36.000
"20/09/25 08:30","20/09/25 09:00",VERDADERO,voz,3.0,1.0,13.0,30.0,0.75,4.0,0.1,"00:01:12.269",0.38235294117647,0.0,"00:01:20.604","00:05:45.056","00:04:39.532","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 09:00","20/09/25 09:30",VERDADERO,voz,0.0,0.0,32.0,33.0,1.0,0.0,0.0,"00:00:01.416",0.96969696969697,0.0,"00:00:01.416","00:05:20.814","00:04:19.690","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 09:30","20/09/25 10:00",VERDADERO,voz,4.0,0.0,26.0,49.0,0.85964912280702,4.0,0.070175438596491,"00:00:29.618",0.49056603773585,0.0,"00:00:32.096","00:05:01.026","00:04:23.999","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 10:00","20/09/25 10:30",VERDADERO,voz,1.0,0.0,23.0,47.0,0.97916666666667,1.0,0.020833333333333,"00:00:31.554",0.47916666666667,0.0,"00:00:34.125","00:04:37.748","00:03:45.231","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 10:30","20/09/25 11:00",VERDADERO,voz,0.0,0.0,39.0,59.0,1.0350877192982,0.0,0.0,"00:00:20.106",0.66101694915254,0.0,"00:00:20.106","00:04:23.913","00:03:32.203","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 11:00","20/09/25 11:30",VERDADERO,voz,1.0,0.0,31.0,45.0,0.97826086956522,1.0,0.021739130434783,"00:00:15.293",0.67391304347826,0.0,"00:00:15.944","00:05:10.198","00:04:37.514","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 11:30","20/09/25 12:00",VERDADERO,voz,1.0,0.0,39.0,50.0,0.98039215686275,1.0,0.019607843137255,"00:00:20.398",0.76470588235294,0.0,"00:00:20.846","00:05:28.338","00:04:39.336","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 12:00","20/09/25 12:30",VERDADERO,voz,8.0,1.0,18.0,36.0,0.65454545454545,9.0,0.16363636363636,"00:01:12.793",0.4,0.0,"00:01:21.477","00:05:38.530","00:04:32.607","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 12:30","20/09/25 13:00",VERDADERO,voz,6.0,2.0,17.0,42.0,0.85714285714286,8.0,0.16326530612245,"00:00:49.831",0.34,0.0,"00:00:48.914","00:05:48.172","00:04:58.812","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 13:00","20/09/25 13:30",VERDADERO,voz,0.0,0.0,38.0,39.0,1.0263157894737,0.0,0.0,"00:00:02.135",0.97435897435897,0.0,"00:00:02.135","00:04:43.459","00:03:59.450","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 13:30","20/09/25 14:00",VERDADERO,voz,0.0,0.0,18.0,23.0,1.0,0.0,0.0,"00:00:13.484",0.78260869565217,0.0,"00:00:13.484","00:05:16.552","00:04:41.297","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 14:00","20/09/25 14:30",VERDADERO,voz,0.0,0.0,36.0,36.0,1.0,0.0,0.0,"00:00:00.919",1.0,0.0,"00:00:00.919","00:04:55.272","00:04:32.701","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 14:30","20/09/25 15:00",VERDADERO,voz,0.0,0.0,42.0,45.0,0.97826086956522,0.0,0.0,"00:00:03.447",0.93333333333333,0.0,"00:00:03.447","00:04:59.183","00:04:17.047","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 15:00","20/09/25 15:30",VERDADERO,voz,0.0,0.0,28.0,28.0,1.037037037037,0.0,0.0,"00:00:00.575",1.0,0.0,"00:00:00.575","00:06:03.351","00:04:47.605","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 15:30","20/09/25 16:00",VERDADERO,voz,0.0,0.0,29.0,29.0,1.0,0.0,0.0,"00:00:00.452",1.0,0.0,"00:00:00.452","00:05:50.665","00:04:45.282","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 16:00","20/09/25 16:30",VERDADERO,voz,0.0,0.0,22.0,23.0,1.0,0.0,0.0,"00:00:02.466",0.95652173913043,0.0,"00:00:02.466","00:06:17.066","00:05:27.043","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 16:30","20/09/25 17:00",VERDADERO,voz,0.0,0.0,36.0,36.0,1.0,0.0,0.0,"00:00:00.420",1.0,0.0,"00:00:00.420","00:05:04.351","00:04:27.250","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 17:00","20/09/25 17:30",VERDADERO,voz,0.0,0.0,20.0,20.0,1.0,0.0,0.0,"00:00:01.324",1.0,0.0,"00:00:01.324","00:05:50.242","00:04:41.188","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 17:30","20/09/25 18:00",VERDADERO,voz,0.0,0.0,14.0,14.0,1.0,0.0,0.0,"00:00:00.657",1.0,0.0,"00:00:00.657","00:03:58.798","00:03:29.209","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 18:00","20/09/25 18:30",VERDADERO,voz,1.0,2.0,17.0,22.0,0.78571428571429,3.0,0.10714285714286,"00:00:19.196",0.68,0.0,"00:00:24.755","00:04:32.308","00:03:54.358","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 18:30","20/09/25 19:00",VERDADERO,voz,2.0,0.0,16.0,23.0,0.92,2.0,0.08,"00:00:35.460",0.64,0.0,"00:00:40.179","00:04:24.170","00:03:59.343","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 19:00","20/09/25 19:30",VERDADERO,voz,0.0,0.0,13.0,18.0,1.0588235294118,0.0,0.0,"00:00:29.128",0.72222222222222,0.0,"00:00:29.128","00:04:31.519","00:03:37.689","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 19:30","20/09/25 20:00",VERDADERO,voz,1.0,0.0,12.0,12.0,0.92307692307692,1.0,0.076923076923077,"00:00:00.527",0.92307692307692,0.0,"00:00:02.489","00:04:33.865","00:03:54.365","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 20:00","20/09/25 20:30",VERDADERO,voz,4.0,0.0,5.0,12.0,0.5,4.0,0.16666666666667,"00:02:10.310",0.3125,0.0,"00:02:12.582","00:05:15.979","00:05:13.641","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 20:30","20/09/25 21:00",VERDADERO,voz,8.0,0.0,1.0,15.0,0.71428571428571,8.0,0.38095238095238,"00:02:23.458",0.043478260869565,0.0,"00:02:23.602","00:06:27.669","00:05:21.865","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 21:00","20/09/25 21:30",VERDADERO,voz,0.0,0.0,6.0,10.0,0.90909090909091,0.0,0.0,"00:00:32.815",0.6,0.0,"00:00:41.228","00:07:51.076","00:06:34.232","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 21:30","20/09/25 22:00",VERDADERO,voz,0.0,0.0,5.0,6.0,1.0,0.0,0.0,"00:00:08.545",0.83333333333333,0.0,"00:00:08.545","00:04:06.547","00:03:44.643","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 22:00","20/09/25 22:30",VERDADERO,voz,0.0,0.0,3.0,3.0,1.0,0.0,0.0,"00:00:00.503",1.0,0.0,"00:00:00.503","00:05:27.895","00:05:10.654","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 22:30","20/09/25 23:00",VERDADERO,voz,0.0,0.0,2.0,2.0,1.0,0.0,0.0,"00:00:00.474",1.0,0.0,"00:00:00.474","00:03:58.298","00:03:55.298","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 23:00","20/09/25 23:30",VERDADERO,voz,2.0,0.0,1.0,2.0,0.4,2.0,0.4,"00:01:39.278",0.25,0.0,"00:02:14.967","00:08:47.338","00:06:06.510","00:00:03.000",2025-10-03 13:11:49.000
"20/09/25 23:30","21/09/25 00:00",VERDADERO,voz,2.0,0.0,1.0,3.0,0.6,2.0,0.4,"00:02:27.315",0.2,0.0,"00:01:52.771","00:02:38.109","00:02:35.109","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 00:00","21/09/25 00:30",VERDADERO,voz,2.0,0.0,2.0,2.0,0.33333333333333,2.0,0.33333333333333,"00:00:00.470",0.5,0.0,"00:00:52.891","00:04:55.246","00:04:27.431","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 00:30","21/09/25 01:00",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.436",1.0,0.0,"00:00:00.436","00:03:29.508","00:03:26.508","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 01:00","21/09/25 01:30",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.485",1.0,0.0,"00:00:00.485","00:00:13.598","00:00:10.598","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 01:30","21/09/25 02:00",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.679",1.0,0.0,"00:00:00.679","00:02:01.860","00:01:58.860","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 02:00","21/09/25 02:30",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.557",1.0,0.0,"00:00:00.557","00:03:05.738","00:02:37.294","00:00:03.000",2025-10-03 13:11:49.000
"13/10/2025 05:00","13/10/2025 05:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-17 11:11:36.000
"21/09/25 02:30","21/09/25 03:00",VERDADERO,voz,0.0,0.0,3.0,3.0,1.0,0.0,0.0,"00:00:00.499",1.0,0.0,"00:00:00.499","00:02:16.540","00:02:13.540","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 03:00","21/09/25 03:30",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.397",1.0,0.0,"00:00:00.397","00:02:09.030","00:02:06.030","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 03:30","21/09/25 04:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"21/09/25 04:00","21/09/25 04:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"21/09/25 04:30","21/09/25 05:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"21/09/25 05:00","21/09/25 05:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"21/09/25 05:30","21/09/25 06:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"21/09/25 06:00","21/09/25 06:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"21/09/25 06:30","21/09/25 07:00",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.559",1.0,0.0,"00:00:00.559","00:01:47.471","00:01:44.471","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 07:00","21/09/25 07:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"21/09/25 07:30","21/09/25 08:00",VERDADERO,voz,0.0,0.0,3.0,4.0,1.0,0.0,0.0,"00:00:08.397",0.75,0.0,"00:00:08.397","00:02:50.358","00:02:47.358","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 08:00","21/09/25 08:30",VERDADERO,voz,0.0,0.0,5.0,5.0,0.83333333333333,0.0,0.0,"00:00:00.541",1.0,0.0,"00:00:21.104","00:03:41.646","00:04:12.625","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 08:30","21/09/25 09:00",VERDADERO,voz,0.0,0.0,10.0,12.0,1.0,0.0,0.0,"00:00:05.339",0.83333333333333,0.0,"00:00:05.339","00:03:52.572","00:03:27.114","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 09:00","21/09/25 09:30",VERDADERO,voz,0.0,0.0,8.0,8.0,1.0,0.0,0.0,"00:00:00.479",1.0,0.0,"00:00:00.479","00:03:06.763","00:02:32.098","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 09:30","21/09/25 10:00",VERDADERO,voz,0.0,0.0,12.0,12.0,1.0,0.0,0.0,"00:00:00.401",1.0,0.0,"00:00:00.401","00:03:21.589","00:03:14.500","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 10:00","21/09/25 10:30",VERDADERO,voz,1.0,0.0,12.0,14.0,0.93333333333333,1.0,0.066666666666667,"00:00:07.855",0.8,0.0,"00:00:08.813","00:04:30.039","00:04:16.001","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 10:30","21/09/25 11:00",VERDADERO,voz,2.0,0.0,12.0,16.0,0.88888888888889,2.0,0.11111111111111,"00:00:22.776",0.66666666666667,0.0,"00:00:24.322","00:04:14.995","00:03:11.237","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 11:00","21/09/25 11:30",VERDADERO,voz,0.0,0.0,15.0,15.0,1.0,0.0,0.0,"00:00:00.418",1.0,0.0,"00:00:00.418","00:04:41.172","00:04:20.715","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 11:30","21/09/25 12:00",VERDADERO,voz,1.0,0.0,11.0,14.0,0.93333333333333,1.0,0.066666666666667,"00:00:08.469",0.73333333333333,0.0,"00:00:15.489","00:04:29.779","00:04:06.399","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 12:00","21/09/25 12:30",VERDADERO,voz,1.0,0.0,9.0,11.0,0.91666666666667,1.0,0.083333333333333,"00:00:13.225",0.75,0.0,"00:00:15.703","00:03:24.412","00:03:05.127","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 12:30","21/09/25 13:00",VERDADERO,voz,0.0,0.0,12.0,12.0,1.0,0.0,0.0,"00:00:00.423",1.0,0.0,"00:00:00.423","00:04:00.722","00:03:28.608","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 13:00","21/09/25 13:30",VERDADERO,voz,1.0,0.0,8.0,11.0,0.91666666666667,1.0,0.083333333333333,"00:00:31.045",0.66666666666667,0.0,"00:00:37.242","00:04:17.742","00:03:49.237","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 13:30","21/09/25 14:00",VERDADERO,voz,0.0,0.0,17.0,17.0,1.0,0.0,0.0,"00:00:00.427",1.0,0.0,"00:00:00.427","00:03:50.851","00:03:04.118","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 14:00","21/09/25 14:30",VERDADERO,voz,0.0,0.0,11.0,11.0,1.0,0.0,0.0,"00:00:00.480",1.0,0.0,"00:00:00.480","00:04:03.477","00:03:41.965","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 14:30","21/09/25 15:00",VERDADERO,voz,0.0,0.0,7.0,8.0,1.0,0.0,0.0,"00:00:05.940",0.875,0.0,"00:00:05.940","00:03:53.510","00:03:29.711","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 15:00","21/09/25 15:30",VERDADERO,voz,0.0,0.0,15.0,15.0,1.0,0.0,0.0,"00:00:00.619",1.0,0.0,"00:00:00.619","00:03:17.403","00:02:59.819","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 15:30","21/09/25 16:00",VERDADERO,voz,0.0,0.0,9.0,11.0,1.0,0.0,0.0,"00:00:06.427",0.81818181818182,0.0,"00:00:06.427","00:04:09.084","00:03:18.849","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 16:00","21/09/25 16:30",VERDADERO,voz,0.0,0.0,11.0,11.0,1.0,0.0,0.0,"00:00:00.492",1.0,0.0,"00:00:00.492","00:03:30.723","00:03:14.264","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 16:30","21/09/25 17:00",VERDADERO,voz,0.0,0.0,6.0,6.0,1.0,0.0,0.0,"00:00:00.457",1.0,0.0,"00:00:00.457","00:05:16.080","00:04:51.565","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 17:00","21/09/25 17:30",VERDADERO,voz,0.0,0.0,10.0,12.0,1.0,0.0,0.0,"00:00:08.902",0.83333333333333,0.0,"00:00:08.902","00:03:57.821","00:03:36.762","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 17:30","21/09/25 18:00",VERDADERO,voz,0.0,0.0,13.0,13.0,1.0,0.0,0.0,"00:00:00.433",1.0,0.0,"00:00:00.433","00:03:14.070","00:03:02.227","00:00:03.000",2025-10-03 13:11:49.000
"21/09/25 18:00","21/09/25 18:30",VERDADERO,voz,0.0,0.0,11.0,13.0,1.0,0.0,0.0,"00:00:08.617",0.84615384615385,0.0,"00:00:08.617","00:05:22.029","00:05:00.183","00:00:03.000",2025-10-03 13:11:49.000
